city,gu,dong,park_name,park_type,park_area,park_exercise_facility,park_entertainment_facility,park_benefit_facility,park_cultural_facitiy,park_facility_other,park_open_year,reference_date
서울특별시,성동구,하왕십리동,무학봉,근린공원,28843.0,"""배드민턴장 1개소, 농구장 1개소, 체력단련시설 3개소 29개""",없음,화장실 1개소,없음,없음,1977.0,2018-08-13
서울특별시,성동구,용답동,용답휴식,근린공원,6046.9,"""배드민턴장 1개소, 농구정 1개소, 체력단련시설 1개소 7개""",없음,화장실 1개소,없음,없음,1963.0,2018-08-13
서울특별시,성동구,마장동,동마장,어린이공원,1090.9,체력단련시설 1개소 3개,"""조합놀이대 1개소, 모래밭 1개소""",화장실 1개소,없음,없음,1977.0,2018-08-13
서울특별시,성동구,응봉동,응봉새말,어린이공원,311.0,없음,"""조합놀이대 1개소, 모래밭 1개소""",없음,없음,없음,1979.0,2018-08-13
서울특별시,성동구,사근동,사근,어린이공원,496.0,체력단련시설 1개소 3개,"""조합놀이대 1개소, 그네 1개""",없음,없음,없음,1979.0,2018-08-13
서울특별시,성동구,마장동,마장,어린이공원,911.0,체력단련시설 1개소 4개,"""조합놀이대 1개소, 그네 1개, 시소 1개""",없음,없음,없음,1977.0,2018-08-13
서울특별시,성동구,응봉동,응봉개나리,어린이공원,462.0,없음,"""조합놀이대 1개소, 그네 1개소,""",없음,없음,없음,1947.0,2018-08-13
서울특별시,성동구,마장동,서마장,어린이공원,350.3,없음,조합놀이대 1개소,없음,없음,없음,1975.0,2018-08-13
서울특별시,성동구,송정동,송정,어린이공원,236.4,없음,"""조합놀이대 1개소, 그네 1개""",없음,없음,없음,2001.0,2018-08-13
서울특별시,성동구,하왕십리동,미소,어린이공원,3411.0,체력단련시설 1개소 6개,"""놀이대 2개소, 모래밭 1개소""",없음,없음,없음,1974.0,2018-08-13
서울특별시,성동구,응봉동,응삼,어린이공원,1646.7,체력단련시설 1개소 2개,"""조합놀이대 1개소, 그네 1개소, 미끄럼틀 1개소""",없음,없음,없음,1975.0,2018-08-13
서울특별시,성동구,마장동,보람,어린이공원,823.3,없음,"""조합놀이대 1개소, 시소 1개소""",없음,없음,없음,2000.0,2018-08-13
서울특별시,성동구,홍익동,도선,어린이공원,2332.5,체력단련시설 1개소 7개,조합놀이대 1개소,없음,없음,없음,2005.0,2018-08-13
서울특별시,성동구,행당동,살구골,어린이공원,1573.9,체력단련시설 1개소 3개,,없음,없음,없음,2004.0,2018-08-13
서울특별시,성동구,행당동,전관원,어린이공원,4760.0,체력단련시설 1개소 4개,"""시소 1개, 기타 4개""",없음,없음,없음,2008.0,2018-08-13
서울특별시,성동구,송정동,장미,소공원,485.4,체력단련시설 1개소 5개,없음,없음,없음,없음,2006.0,2018-08-13
서울특별시,성동구,옥수동,옥정,소공원,711.76,체력단련시설 1개소 4개,없음,없음,없음,없음,2006.0,2018-08-13
서울특별시,성동구,옥수동,매봉,소공원,2006.7,체력단련시설 1개소 4개,없음,없음,없음,없음,2006.0,2018-08-13
서울특별시,성동구,하왕십리동,왕십리 KCC스위첸,소공원,1514.1,체력단련시설 2개소 5개,없음,없음,없음,없음,2010.0,2018-08-13
서울특별시,성동구,성수동1가,트리마제,소공원,2762.8,없음,없음,없음,없음,없음,2012.0,2018-08-13
서울특별시,성동구,하왕십리동,하왕1-5구역,소공원,1451.1,체력단련시설 1개소,없음,없음,없음,없음,2007.0,2018-08-13
서울특별시,성동구,행당동,행당4구역,소공원,1235.0,없음,없음,없음,없음,없음,2003.0,2018-08-13
서울특별시,강북구,우이동,무너미,어린이공원,380.0,,조합놀이대 시소,,,,,2018-08-01
서울특별시,강북구,우이동,솔밭근린공원,근린공원,34955.0,배드민턴장,조합놀이대 그네 흔들놀이,화장실,야외무대 장기바둑쉼터 놀이마당,바닥분수,1996.0,2018-08-01
서울특별시,강북구,미아동,벽오산,어린이공원,1250.0,,조합놀이대 시소,,,,1968.0,2018-08-01
서울특별시,강북구,미아동,한 빛,어린이공원,1192.1,,조합놀이대 그네,화장실,,,1964.0,2018-08-01
서울특별시,강북구,미아동,운 산,어린이공원,995.1,,조합놀이대 그네 흔들놀이,화장실,,,1964.0,2018-08-01
서울특별시,강북구,미아동,으 뜸,어린이공원,681.0,,조합놀이대 시소 흔들놀이,,,,1964.0,2018-08-01
서울특별시,강북구,미아동,세 일,어린이공원,839.7,,조합놀이대 그네 시소,,,,1964.0,2018-08-01
서울특별시,강북구,미아동,북한산 도시자연공원,기타,128341.0,배드민턴장 게이트볼장 족구장,그네 회전놀이 조합놀이대,화장실,,유아숲체험원,1971.0,2018-08-01
서울특별시,강북구,번동,오동근린공원,근린공원,1346557.0,"""실내배드민턴장, 구민운동장, 다목적체육관, 골프연습장""",조합놀이대 그네 흔들놀이,화장실 약수터 주차장,도서관,유아숲체험장,1982.0,2018-08-01
서울특별시,강동구,고덕동,송림공원,근린공원,11491.0,"""배드민턴장, 체력단련기구""",,음수대,,,1982.0,2018-08-17
서울특별시,강동구,상일동,상일공원,근린공원,9704.0,체력단련기구,,,,,1982.0,2018-08-17
서울특별시,강동구,암사동,암사동공원,소공원,1022.0,,,,,,1999.0,2018-08-17
서울특별시,강동구,강일동,다솜공원,어린이공원,3125.0,,"""조합놀이대, 시소, 흔들놀이""",,,,2003.0,2018-08-17
서울특별시,강동구,강일동,꽃보라공원,어린이공원,3185.0,,"""조합놀이대, 흔들놀이""",,,,2003.0,2018-08-17
서울특별시,강동구,강일동,윤슬공원,어린이공원,2591.0,,"""조합놀이대, 그네, 흔들놀이""",,,,2003.0,2018-08-17
서울특별시,강동구,강일동,꿈터공원,어린이공원,1804.0,,"""조합놀이대, 시소, 흔들놀이""",,,,2003.0,2018-08-17
서울특별시,강동구,강일동,강일공원,근린공원,34591.6,체력단련기구,,,,,2004.0,2018-08-17
서울특별시,강동구,강일동,벌말공원,근린공원,86205.7,체력단련기구,,먹는물공동시설,,관리사무소,2004.0,2018-08-17
서울특별시,강동구,강일동,강덕공원,근린공원,46699.6,"""배드민턴장, 체력단련기구""",,,,,2005.0,2018-08-17
서울특별시,강동구,강일동,능골공원,근린공원,31464.2,"""농구장, 체력단련기구""",,,,,2005.0,2018-08-17
서울특별시,강동구,강일동,구름공원,어린이공원,1540.0,,"""조합놀이대, 그네, 흔들놀이""",,,,2005.0,2018-08-17
서울특별시,강동구,둔촌동,일자산공원,근린공원,632733.0,"""농구장, 배드민턴장, 체력단련기구""",숲속놀이터,"""주차장, 화장실, 음수대, 먹는물공동시설, 시계탑""",,"""관리사무소, 캠핑장""",1971.0,2018-08-17
서울특별시,강동구,상일동,명일공원,근린공원,649709.6,"""테니스장, 배드민턴장, 골프연습장, 체력단련기구""",조합놀이대,"""간이화장실, 음수대, 먹는물공동시설""",문화회관,,1971.0,2018-08-17
서울특별시,강동구,길동,달님공원,어린이공원,998.6,체력단련기구,"""조합놀이대, 흔들놀이, 모래놀이터""",음수대,,,1972.0,2018-08-17
서울특별시,강동구,길동,무궁화공원,어린이공원,996.3,체력단련기구,"""조합놀이대, 모래놀이터""",음수대,,,1972.0,2018-08-17
서울특별시,강동구,길동,희망공원,어린이공원,992.4,체력단련기구,"""조합놀이대, 그네, 모래놀이터""",음수대,,,1972.0,2018-08-17
서울특별시,강동구,길동,성심공원,어린이공원,992.3,체력단련기구,"""조합놀이대, 그네""",,,,1972.0,2018-08-17
서울특별시,강동구,상일동,미리내공원,어린이공원,4286.2,"""운동장, 농구장""",,,,,1980.0,2018-08-17
서울특별시,강동구,상일동,동자공원,어린이공원,1520.8,체력단련기구,,,,,1980.0,2018-08-17
서울특별시,강동구,상일동,게내공원,어린이공원,1500.0,체력단련기구,모래놀이터,음수대,,,1980.0,2018-08-17
서울특별시,강동구,상일동,까치공원,어린이공원,1965.8,"""농구장, 체력단련기구""","""조합놀이대, 그네""",,,,1980.0,2018-08-17
서울특별시,강동구,상일동,하늬공원,어린이공원,2233.2,,"""조합놀이대, 그네, 흔들놀이, 모래놀이터""",음수대,,,1980.0,2018-08-17
서울특별시,은평구,불광동,새장골어린이공원,어린이공원,992.0,,"""조합놀이대1, 그네1, 시소2, 흔들놀이3, 모래놀이시설6㎡""",화장실,,,1965.0,2018-02-14
서울특별시,은평구,대조동,대조어린이공원,어린이공원,4176.9,,"""조합놀이대1, 흔들놀이4, 모래놀이시설60㎡""",화장실,,,1965.0,2018-02-14
서울특별시,은평구,갈현동,길마어린이공원,어린이공원,1596.7,,"""조합놀이대1, 유아용조합놀이대1, 그네2, 시소2, 흔들놀이3, 회전놀이5""",화장실,,,1965.0,2018-02-14
서울특별시,은평구,갈현동,좌월어린이공원,어린이공원,1398.3,,"""조합놀이대1, 유아용조합놀이대1, 그네1, 시소1, 흔들말2""",화장실,,,1965.0,2018-02-14
서울특별시,은평구,갈현동,박석어린이공원,어린이공원,856.9,,"""조합놀이대1, 그네1, 흔들놀이2, 까꿍놀이대1""",화장실,,,1965.0,2018-02-14
서울특별시,은평구,녹번동,새록어린이공원,어린이공원,956.0,,"""조합놀이대1, 그네1, 시소2""",화장실,,,1967.0,2018-02-14
서울특별시,은평구,녹번동,신록어린이공원,어린이공원,469.0,,"""조합놀이대1, 흔들놀이3""",,,,1967.0,2018-02-14
서울특별시,은평구,응암동,응암어린이공원,어린이공원,992.1,,"""조합놀이대1, 유아용조합놀이대1""",화장실,,,1967.0,2018-02-14
서울특별시,은평구,응암동,포수동어린이공원,어린이공원,987.8,,"""조합놀이대1, 그네1, 시소1, 흔들놀이3, 별자리지붕게임형운동시설1, 모래놀이시설15㎡""",화장실,,,1967.0,2018-02-14
서울특별시,은평구,응암동,참다래어린이공원,어린이공원,954.4,,"""조합놀이대1, 그네1, 시소1, 흔들놀이5, 모래놀이시설14㎡""",화장실,,,1967.0,2018-02-14
서울특별시,은평구,역촌동,역마을어린이공원,어린이공원,949.1,,"""조합놀이대1, 그네1, 흔들놀이대2, 모래놀이시설12㎡""",화장실,,,1967.0,2018-02-14
서울특별시,은평구,역촌동,역말어린이공원,어린이공원,966.3,,"""조합놀이대1, 유아조합놀이대1, 흔들놀이대2, 그네1, 시소1, 모래놀이시설27㎡""",화장실,,,1967.0,2018-02-14
서울특별시,은평구,역촌동,인조유기비어린이공원,어린이공원,1256.9,,조합놀이대1,,,,1967.0,2018-02-14
서울특별시,은평구,갈현동,궁말어린이공원,어린이공원,1190.0,,"""조합놀이대1, 요술 거울5, 흔들놀이2, 모래놀이시설35㎡""",,,,1967.0,2018-02-14
서울특별시,은평구,신사동,새락골어린이공원,어린이공원,994.0,,"""조합놀이대1, 그네1, 시소2, 흔들놀이2""",화장실,,,1967.0,2018-02-14
서울특별시,은평구,신사동,신흥어린이공원,어린이공원,937.9,,"""조합놀이대1, 시소2, 그네1, 흔들놀이1, 모래놀이시설10㎡""",화장실,,,1967.0,2018-02-14
서울특별시,은평구,증산동,시루뫼어린이공원,어린이공원,999.6,,"""조합놀이대1, 유아용조합놀이대1, 그네2, 흔들놀이2""",화장실,,,1968.0,2018-02-14
서울특별시,은평구,증산동,까치어린이공원,어린이공원,1005.0,,"""조합놀이대1, 유아용조합놀이대1, 그네1, 흔들놀이3""",화장실,,,1968.0,2018-02-14
서울특별시,은평구,역촌동,연서어린이공원,어린이공원,956.0,,"""조합놀이대1, 그네1, 시소2, 흔들놀이2""",화장실,,,1968.0,2018-02-14
서울특별시,은평구,갈현동,서갈현어린이공원,어린이공원,1532.2,,"""조합놀이대1, 암벽조합놀이대1, 흔들놀이2, 모래놀이시설12㎡""",화장실,,,1971.0,2018-02-14
서울특별시,은평구,응암동,응암4동어린이공원,어린이공원,1526.0,,조합놀이대1,,,,1976.0,2018-02-14
서울특별시,은평구,구산동,역촌근린공원,근린공원,52500.0,배드민턴장1,,,,,1977.0,2018-02-14
서울특별시,은평구,구산동,구산근린공원,근린공원,32300.0,,,,,,1977.0,2018-02-14
서울특별시,은평구,갈현동,갈곡리어린이공원,어린이공원,1738.7,,"""조합놀이대2, 시소1, 그네1, 흔들말2""",화장실,야외무대1,,1978.0,2018-02-14
서울특별시,은평구,증산동,분토골어린이공원,어린이공원,996.0,,"""조합놀이대1, 그네1, 흔들놀이2, 모래놀이시설37㎡""",화장실,,,1978.0,2018-02-14
서울특별시,은평구,녹번동,녹번1-3지구 어린이공원,어린이공원,5226.0,,"""조합놀이대, 모래밭, 시소, 정글집""",,,,2004.0,2018-02-14
서울특별시,은평구,응암동,백련근린공원<시공원>,근린공원,316918.0,배드민턴장6,"""조합놀이대1, 기타4""","""주차장1, 화장실1, (간이)화장실1""",기타4,,1989.0,2018-02-14
서울특별시,은평구,신사동,신사동공공공지,기타,1848.0,,,,,,1990.0,2018-02-14
서울특별시,은평구,녹번동,호연어린이공원,어린이공원,528.0,,"""조합놀이대1, 시소1, 흔들놀이2""",,,,1991.0,2018-02-14
서울특별시,은평구,녹번동,녹번서근린공원,근린공원,29945.0,,,"""주차장3, (간이)화장실1""","""문화회관1, 야외음악당1""",관리사무소1,1991.0,2018-02-14
서울특별시,은평구,녹번동,녹번동근린공원,근린공원,39373.0,,,,,,1991.0,2018-02-14
서울특별시,은평구,신사동,신사근린공원<시공원>,근린공원,111650.0,"""배드민턴장1, 게이트볼장1""",조합놀이대1,화장실1,기타1,관리사무소1,1993.0,2018-02-14
서울특별시,은평구,구산동,봉산도시자연공원<시공원>,기타,1512881.0,"""운동장1, 축구장2, 농구장2, 배구장1, 배드민턴장8, 기타4""","""그네1, 시소2, 조합노이대3, 기타4""","""주차장1, 화장실2""",기타4,관리사무소2,1995.0,2018-02-14
서울특별시,은평구,진관동,진관근린공원<시공원>,근린공원,1313671.9,"""농구장1, 배드민턴장4""","""조합놀이대1, 기타4""",화장실1,야외무대1,관리사무소1,1995.0,2018-02-14
서울특별시,은평구,진관동,서오릉도시자연공원<시공원>,기타,1082847.0,"""축구장1, 농구장1, 배드민턴장3""",기타7,"""주차장1, 화장실1""","""문화회관2, 야외음악당1, 기타3""",관리사무소1,1995.0,2018-02-14
서울특별시,은평구,불광동,불광근린공원<시공원>,근린공원,131471.0,"""배드민턴장1, 기타1""",,"""주차장2, 화장실(발효식)1""",도서관1,,1997.0,2018-02-14
서울특별시,은평구,진관동,향림근린공원<시공원>,근린공원,253629.0,"""운동장1, 테니스장1, 축구장1, 배드민턴장2""",기타1,"""주차장, 화장실2""",기타23,관리사무소3,1998.0,2018-02-14
서울특별시,은평구,녹번동,북한산도시자연공원<시공원>,기타,730342.0,"""배드민턴장1, 게이트볼장1, 기타2""",조합놀이대1,화장실1,기타2,관리사무소1,2000.0,2018-02-14
서울특별시,은평구,수색동,수색마을마당,기타,387.0,,유아용조합놀이대1,,,,2000.0,2018-02-14
서울특별시,은평구,역촌동,역촌동마을마당,기타,230.1,,,,,,2001.0,2018-02-14
서울특별시,은평구,불광동,불광어린이공원,어린이공원,496.0,,"""조합놀이대1, 그네1""",,,,2001.0,2018-02-14
서울특별시,은평구,역촌동,역촌2동마을마당,기타,395.7,,"""유아용조합놀이대1, 네트놀이대1, 석탑2, 돌기둥3, 모래놀이터1""",,,,2003.0,2018-02-14
서울특별시,은평구,대조동,대조동청사옆마을마당,기타,130.3,,,,,,2004.0,2018-02-14
서울특별시,은평구,응암동,다래어린이공원,어린이공원,584.9,,"""조합놀이대1, 그네1, 유아용조합놀이대1, 흔들놀이2""",,,,2004.0,2018-02-14
서울특별시,은평구,구산동,구산동마을공원,기타,2811.0,,"""조합놀이대1, 모래놀이터1, 파이프놀이대3""",화장실,,,2005.0,2018-02-14
서울특별시,은평구,구산동,구현초교앞마을마당,기타,541.0,,,화장실,,,2006.0,2018-02-14
서울특별시,은평구,구산동,구산초교앞마을마당,기타,135.0,,조형물1,,,,2006.0,2018-02-14
서울특별시,은평구,구산동,구산동청사앞소공원,기타,335.9,,,,,,2008.0,2018-02-14
서울특별시,은평구,구산동,구산동마을공원(확대),기타,157.0,,,,,,2008.0,2018-02-14
서울특별시,은평구,응암동,응암2오손길마을마당,기타,139.0,,,,,,2010.0,2018-02-14
서울특별시,은평구,대조동,팜스퀘어옆소공원,기타,268.8,,,,,,2010.0,2018-02-14
서울특별시,은평구,진관동,은평뉴타운도시개발사업지구제3호근린공원,근린공원,4749.8,,,,,,2012.0,2018-02-14
서울특별시,은평구,진관동,못자리골근린공원,근린공원,16176.1,,,,,,2012.0,2018-02-14
서울특별시,은평구,진관동,덕수천근린공원,근린공원,5569.1,,,,,,2012.0,2018-02-14
서울특별시,은평구,진관동,마고정근린공원,근린공원,4550.6,,,,,,2012.0,2018-02-14
서울특별시,은평구,진관동,물푸레근린공원<시공원>,근린공원,147441.6,,,,,,2012.0,2018-02-14
서울특별시,은평구,진관동,우물골근린공원,근린공원,7202.8,,,,,,2012.0,2018-02-14
서울특별시,은평구,진관동,은평뉴타운도시개발사업지구제9호근린공원,근린공원,12018.2,배드민턴장2,,,,,2012.0,2018-02-14
서울특별시,은평구,진관동,마실길근린공원,근린공원,45170.5,,,,,,2012.0,2018-02-14
서울특별시,은평구,불광동,시내어린이공원,어린이공원,659.0,,"""조합놀이대1, 그네1, 시소1, 흔들놀이2""",,,,,2018-02-14
서울특별시,은평구,불광동,가람어린이공원,어린이공원,249.0,,조합놀이대1,,,,,2018-02-14
서울특별시,은평구,불광동,관동어린이공원,어린이공원,331.0,,"""조합놀이대1, 그네1""",,,,,2018-02-14
서울특별시,은평구,신사동,개나리어린이공원,어린이공원,2896.0,,조합놀이대1,,,,,2018-02-14
서울특별시,은평구,신사동,아까시아어린이공원,어린이공원,982.0,,,,,,,2018-02-14
서울특별시,은평구,구산동,거북이,소공원,250.0,,,,,,,2018-02-14
서울특별시,은평구,불광동,요  산,소공원,805.0,,,공중전화1,,,,2018-02-14
서울특별시,은평구,응암동,응암9구역,소공원,880.8,,,,,,,2018-02-14
서울특별시,은평구,불광동,불광6구역,소공원,1919.0,,,,,,,2018-02-14
서울특별시,은평구,불광동,불광7구역,소공원,3120.0,,,,,,,2018-02-14
서울특별시,은평구,진관동,은평뉴타운도시개발사업지구내1호소공원,소공원,1087.8,,,,,,,2018-02-14
서울특별시,은평구,응암동,응암3주택재개발구역내소공원,소공원,1641.6,,,,,,,2018-02-14
서울특별시,은평구,진관동,금암 문화공원(은평뉴타운제1호문화공원),문화공원,6857.1,,"""조합놀이대1, 얼룩말놀이대1, 아빠공룡놀이대1, 스페이스쉽1, 플레이터치1, 모래놀이터1""",화장실1,"""도서관1, 금암기적비1""",관리사무소1,,2018-02-14
서울특별시,은평구,진관동,은평뉴타운제2호문화공원,문화공원,55721.8,,,,,,,2018-02-14
서울특별시,은평구,녹번동,은평평화공원,기타,5700.1,,,,"""동상1, 탑기념비2""",관리사무소1,,2018-02-14
서울특별시,은평구,녹번동,도원극장옆마을마당,기타,48.8,,,,,,,2018-02-14
서울특별시,은평구,녹번동,자투리토지녹번마을마당,기타,165.0,,,,,,,2018-02-14
서울특별시,은평구,녹번동,녹번동마을마당,기타,754.0,,"""조합놀이대1, 흔들놀이대2""",,,,,2018-02-14
서울특별시,은평구,구산동,구산마을마당,기타,387.0,,"""장기판1, 조형물1""",,,,,2018-02-14
서울특별시,은평구,대조동,대조마을마당,기타,183.5,,,,,,,2018-02-14
서울특별시,서대문구,창천동,창천문화공원,문화공원,2326.9,,,화장실 1개소,,,1938.0,2018-08-01
서울특별시,서대문구,연희동,궁동근린공원,근린공원,126026.0,"""체육관(실내 배드민턴장) 1개동, 배드민턴장 2개소, 체력단련시설 23기""","""조합놀이대 1기, 기타 4기""",화장실 1개소,,,1940.0,2018-08-01
서울특별시,서대문구,북아현동,명수어린이공원,어린이공원,2269.0,체력단련시설 8기,"""조합놀이대 1기, 그네 1기, 미끄럼틀 1기, 시소 1기, 기타 1기""",,,,1940.0,2018-08-01
서울특별시,서대문구,대현동,대현문화공원,문화공원,3063.9,,,시계탑 1기,야외음악당 1개소,,1940.0,2018-08-01
서울특별시,서대문구,홍제동,문화촌어린이공원,어린이공원,1500.0,,"""조합놀이대 1기, 그네 1기, 시소 1기, 기타 2기""",,,,1965.0,2018-08-01
서울특별시,서대문구,홍제동,불천어린이공원,어린이공원,2006.0,체력단련시설 4기,"""조합놀이대 1기, 그네 1기, 시소 1기""",,,,1965.0,2018-08-01
서울특별시,서대문구,북가좌동,은가어린이공원,어린이공원,1312.0,체력단련시설 4기,"""시소 1기, 기타 4기""",,,,1965.0,2018-08-01
서울특별시,서대문구,홍은동,백련근린공원,근린공원,993724.0,"""운동장 1개소, 배드민턴장 3개소, 골프연습장 1개소, 체력단련시설 81기""",조합놀이대 2기,"""주차장 2개소(80대), 화장실 1개소, 발효식화장실 4기""",문화회관 1개소,,1966.0,2018-08-01
서울특별시,서대문구,연희동,동구물어린이공원,어린이공원,275.0,,"""그네1기, 시소 1기, 기타 1기""",,,,1967.0,2018-08-01
서울특별시,서대문구,연희동,궁뜰어린이공원,어린이공원,983.8,체력단련시설 3기,"""조합놀이대 1기, 그네 1기, 모래밭 1기, 사닥다리 1기""",,,,1967.0,2018-08-01
서울특별시,서대문구,연희동,궁말어린이공원,어린이공원,886.9,체력단련시설 3기,"""조합놀이대 1기, 그네 1기""",,,,1967.0,2018-08-01
서울특별시,서대문구,연희동,대궐재어린이공원,어린이공원,971.9,체력단련시설 4기,"""조합놀이대 1기, 그네 1기, 모래밭 1기, 시소 1기, 기타 1기""",,,,1967.0,2018-08-01
서울특별시,서대문구,연희동,연희어린이공원,어린이공원,661.0,체력단련시설 3기,"""그네1기, 시소 1기, 기타 2기""",,,,1968.0,2018-08-01
서울특별시,서대문구,북가좌동,신가어린이공원,어린이공원,993.4,체력단련시설 2기,"""조합놀이대 1기, 정글짐 1기""",,,,1968.0,2018-08-01
서울특별시,서대문구,북가좌동,해담는어린이공원,어린이공원,793.0,,"""조합놀이대 1기, 그네 1기, 모래밭 1기, 기타 3기""",음수대 1개소,,,1968.0,2018-08-01
서울특별시,서대문구,연희동,다람쥐어린이공원,어린이공원,595.0,체력단련시설 4기,"""조합놀이대 1기, 그네 1기, 기타 3기""",,,,1970.0,2018-08-01
서울특별시,서대문구,홍제동,모랫재어린이공원,어린이공원,529.0,,"""조합놀이대 1기, 시소 1기, 기타 2기""",,,,1970.0,2018-08-01
서울특별시,서대문구,홍제동,상암곡어린이공원,어린이공원,294.0,,"""조합놀이대 1기, 그네 1기""",,,,1970.0,2018-08-01
서울특별시,서대문구,홍은동,홍남어린이공원,어린이공원,970.9,,"""조합놀이대 1기, 그네 1기, 기타 3기""",,,,1972.0,2018-08-01
서울특별시,서대문구,홍은동,홍연어린이공원,어린이공원,965.1,체력단련시설 3기,"""조합놀이대 1기, 그네 1기, 모래밭 1기, 시소 1기, 기타 3기""",음수대 1개소,,,1972.0,2018-08-01
서울특별시,서대문구,홍은동,백련어린이공원,어린이공원,985.8,체력단련시설 2기,"""조합놀이대 1기, 그네 1기""",,,,1972.0,2018-08-01
서울특별시,서대문구,남가좌동,남이마을어린이공원,어린이공원,1397.6,,,,,,1972.0,2018-08-01
서울특별시,서대문구,남가좌동,연남어린이공원,어린이공원,991.7,체력단련시설 2기,"""조합놀이대 1기, 그네 1기, 미끄럼틀 1기, 기타 3기""",,,,1973.0,2018-08-01
서울특별시,서대문구,홍은동,실락어린이공원,어린이공원,17452.0,"""배드민턴장 1개소, 체력단련시설 8기""",,,,,1973.0,2018-08-01
서울특별시,서대문구,창천동,바람산어린이공원,어린이공원,627.1,,"""조합놀이대 1기, 그네1기, 모래밭 1기, 시소 1기, 기타 4기""",,,,1974.0,2018-08-01
서울특별시,서대문구,현저동,독립근린공원,근린공원,113021.7,"""농구장 1개소, 배드민턴장 1개소, 체력단련시설 30기""","""미끄럼틀 1기, 기타 3기""","""주차장 1개소(65대), 매점 2개소, 화장실 3개소, 음수대 4기""","""독립관 1동, 3.1운동기념탑 1기, 순국선열추념탑 1기, 독립문 1기, 서재필동상 1기, 독립문이전비 1기, 정보도서관 1동""",,1989.0,2018-08-01
서울특별시,서대문구,남가좌동,가좌어린이공원,어린이공원,1665.0,체력단련시설 3기,조합놀이대 1기,,,,1993.0,2018-08-01
서울특별시,서대문구,남가좌동,개나리어린이공원,어린이공원,1653.0,체력단련시설 3기,"""조합놀이대 2기, 그네 1기, 모래밭 1기, 시소 1기, 기타 2기""",음수대 1개소,,,1994.0,2018-08-01
서울특별시,서대문구,창천동,창천근린공원,근린공원,6322.0,"""배드민턴장 1개소, 체력단련시설 5기""",,발효식화장실 2기,,,1997.0,2018-08-01
서울특별시,서대문구,홍제동,홍제근린공원,근린공원,9888.0,"""배드민턴장 1개소, 체력단련시설 11기""","""조합놀이대 1기, 시소 1기, 기타 3기""",,,,1998.0,2018-08-01
서울특별시,서대문구,합동,기차길옆소공원,소공원,381.3,,,,,,2000.0,2018-08-01
서울특별시,서대문구,영천동,독립문어린이공원,어린이공원,2600.0,체력단련시설 4기,,화장실 1개소,,,2001.0,2018-08-01
서울특별시,서대문구,연희동,연서어린이공원,어린이공원,1582.0,체력단련시설 3기,"""조합놀이대 1기, 그네 2기, 모래밭 1기, 시소 1기, 기타 3기""",,,,2002.0,2018-08-01
서울특별시,서대문구,북가좌동,북가좌정원지구어린이공원,어린이공원,1869.0,체력단련시설 6기,"""그네1기, 기타 2기""",,,,2004.0,2018-08-01
서울특별시,서대문구,홍은동,홍은동어린이공원,어린이공원,1552.0,체력단련시설 2기,"""조합놀이대 1기, 그네 1기, 기타 2기""",,,,2005.0,2018-08-01
서울특별시,서대문구,홍제동,아름다운소공원,소공원,441.5,,,,,,2006.0,2018-08-01
서울특별시,서대문구,북가좌동,중앙근린공원,근린공원,15466.0,"""다목적운동장 1개소, 배드민턴장 1개소, 체력단련시설 8기""",,"""화장실 1개소, 음수대 1개소""",,,2007.0,2018-08-01
서울특별시,서대문구,남가좌동,솟대어린이공원,어린이공원,1474.5,체력단련시설 4기,"""조합놀이대 1기, 시페이스네트 1기, 흔들놀이 6기""",,,,2007.0,2018-08-01
서울특별시,서대문구,북가좌동,나비울어린이공원,어린이공원,6757.0,농구장 1개소,"""조합놀이대 1기, 그네 1기, 흔들놀이 2기""",음수대 1개소,,,2007.0,2018-08-01
서울특별시,서대문구,홍은동,홍은3소공원,소공원,747.0,,,,,,2007.0,2018-08-01
서울특별시,서대문구,북가좌동,거꾸로어린이공원,어린이공원,1125.3,체력단련시설 5기,기타 6기,음수대 1개소,,,2010.0,2018-08-01
서울특별시,서대문구,홍제동,문화소공원,소공원,1456.0,배드민턴장 1개소,,,,,2010.0,2018-08-01
서울특별시,서대문구,남가좌동,한울소공원,소공원,1006.0,,,,,,2007.0,2018-08-01
서울특별시,서대문구,홍제동,무궁화소공원,소공원,672.0,체력단련시설 4기,,,,,2008.0,2018-08-01
서울특별시,서대문구,홍은동,하늘소공원(가칭),소공원,1375.0,체력단련시설 4기,,,,,2007.0,2018-08-01
서울특별시,서대문구,남가좌동,모래내어린이공원,어린이공원,1766.3,,"""조합놀이대 1기, 기타 5기""",음수대 1개소,,,2007.0,2018-08-01
서울특별시,서대문구,남가좌동,가재울어린이공원,어린이공원,9508.0,"""배드민턴장 1개소, 체력단련시설 3기""","""조합놀이대 1기, 기타 3기""",음수대 2개소,,,2007.0,2018-08-01
서울특별시,서대문구,북아현동,북아현어린이공원,어린이공원,2357.2,체력단련시설 2기,"""미끄럼틀 1기, 기타 3기""",음수대 1개소,,,2008.0,2018-08-01
서울특별시,서대문구,북아현동,한성어린이공원,어린이공원,2240.8,,"""그네 1기, 모래밭 1기, 조합놀이대 1기, 기타 3기""",음수대 1개소,,,2008.0,2018-08-01
서울특별시,서대문구,북아현동,너른바위어린이공원,어린이공원,2592.2,체력단련시설 4기,"""그네 1기, 미끄럼틀 1기, 시소 1기, 조합놀이대 1기, 기타 2기""",음수대 1개소,,,2008.0,2018-08-01
